name,longitude,latitude,transport_modes
Fribourg/Freiburg Poya,7.15648590497,46.81557959482,TRAIN
Frick,8.01309246283,47.50734852394,TRAIN
Frinvillier-Taubenloch,7.25752927622,47.16945779659,TRAIN
Frutigen,7.65141831454,46.58890754281,TRAIN
Fräschels,7.20604006145,46.99912608812,TRAIN
Ftan Baraigla,10.25798999413,46.78765000167,TRAIN
Furka DFB,8.42845745994,46.57620785485,TRAIN
Furna,9.70895000427,46.93977999973,TRAIN
Fürgangen-Bellwald Talstation,8.15231682297,46.41189742984,TRAIN
Gais,9.45115444121,47.36092357277,TRAIN
Galmiz,7.15320734383,46.95087062613,TRAIN
Gammenthal,7.73788113289,47.03505424336,TRAIN
Gampel-Steg,7.74758116307,46.30651548089,TRAIN
Gampelen,7.05644227051,47.00936362683,TRAIN
Gasel,7.40069191182,46.90092801328,TRAIN
Gelfingen,8.26482492435,47.21355903877,TRAIN
Gelterkinden,7.84766722157,47.46589371983,TRAIN
Genolier Campus,6.21676001771,46.44634910257,TRAIN
Genolier Sus-Châtel,6.20585999782,46.43848999897,TRAIN
Genolier Village,6.21457000531,46.43624999981,TRAIN
Genthod-Bellevue,6.15396079257,46.25673767557,TRAIN
Genève,6.14245159514,46.21021289876,TRAIN
Genève-Aéroport,6.1119855726,46.23253853439,TRAIN
Genève-Champel,6.15349872414,46.1921933443,TRAIN
Genève-Eaux-Vives,6.16656958816,46.20144540652,TRAIN
Genève-Stade,6.1260818267,46.17671358939,TRAIN
Genève-Sécheron,6.1445611504,46.2224403085,TRAIN
Gerlafingen,7.56528939033,47.17056294684,TRAIN
Gerolfingen,7.20125000457,47.07497999791,TRAIN
Gerra (Gambarogno),8.7849697706,46.12204096046,TRAIN
Geschinen,8.28210576169,46.49165333682,TRAIN
Gettnau,7.97014012587,47.1400944336,TRAIN
Gfeld,9.45575878004,47.40503205886,TRAIN
Gibswil,8.91551055853,47.31372010488,TRAIN
Gilamont,6.85262999497,46.47142000143,TRAIN
Gisikon-Root,8.39478852665,47.12132766776,TRAIN
Giswil,8.18631769163,46.83653440009,TRAIN
Giubiasco,9.00360008896,46.17381273154,TRAIN
Givisiez,7.12996152131,46.81675594802,TRAIN
Givrins,6.20522000491,46.42884999536,TRAIN
Gland,6.26913983363,46.41998647124,TRAIN
Glanzenberg,8.4204418766,47.39887872505,TRAIN
Glarus,9.07156641336,47.0399241436,TRAIN
Glattbrugg,8.55885414875,47.43082671563,TRAIN
Glattfelden,8.52405519018,47.54855798112,TRAIN
Gletsch,8.3614860414,46.56130617075,TRAIN
Glovelier,7.20931276817,47.33520951994,TRAIN
Gluringen,8.23390671443,46.46278231134,TRAIN
Goldach,9.46699692736,47.47379815015,TRAIN
Gonten,9.34732850087,47.32817888788,TRAIN
Gonten Alpsteinblick,9.33798070371,47.32136860365,TRAIN
Gontenbad,9.37243690816,47.33166360932,TRAIN
Gontenschwil,8.14445865463,47.28035419028,TRAIN
Goppenstein,7.75492126836,46.36770714811,TRAIN
Goppenstein Autoverlad,7.75751999582,46.36329000071,TRAIN
Gordola,8.86577329008,46.17904027239,TRAIN
Gorgier-St-Aubin,6.78102596556,46.89907614599,TRAIN
Gossau SG,9.25305069333,47.41183157855,TRAIN
Grafenort,8.37242375689,46.87059717595,TRAIN
Grafenried,7.51160999717,47.08012000053,TRAIN
Grand-Moulin,7.02321999813,46.25262000009,TRAIN
Grandgourt,7.04810999574,47.46992000189,TRAIN
Grandson,6.6419437403,46.80628338338,TRAIN
Grandval,7.42188209081,47.28358889877,TRAIN
Grandvaux,6.72265018612,46.49694824047,TRAIN
Granges-Marnand,6.89428972893,46.75884492426,TRAIN
Grellingen,7.59198835479,47.44129489524,TRAIN
Grenchen Nord,7.38961866289,47.1916982051,TRAIN
Grenchen Süd,7.39818006116,47.18877468867,TRAIN
Grengiols,8.09168220563,46.37521116889,TRAIN
Griesbach,7.74208510192,47.0443221955,TRAIN
Grindelwald,8.03331000504,46.62435999526,TRAIN
Grolley,7.06605254437,46.83197884478,TRAIN
Grosshöchstetten,7.63491888331,46.90463136314,TRAIN
Gruben,7.28012999758,46.49053999641,TRAIN
Grubenwald,7.38296877947,46.57981057434,TRAIN
Gruyères,7.07325000243,46.58260999347,TRAIN
Gryon,7.05971000262,46.27357999523,TRAIN
Gryon Barboleuse,7.07048999792,46.28274999476,TRAIN
Gryon Bois-Gentil,7.06754999823,46.2777299982,TRAIN
Gryon-Chalméry,7.05190999544,46.27363999411,TRAIN
Gränichen,8.09878988026,47.36166508224,TRAIN
Gränichen Oberdorf,8.10648282188,47.35653884892,TRAIN
Gränichen Töndler,8.09204400884,47.36399014917,TRAIN
Grésaley,6.64217016024,46.64325269459,TRAIN
Grüenfeld,8.68728884259,47.19829526328,TRAIN
Grünenmatt,7.72390423295,47.00840034001,TRAIN
Grüsch,9.64578000516,46.98048999894,TRAIN
Gstaad,7.28441000533,46.47479999935,TRAIN
Guarda,10.15053000079,46.77152000111,TRAIN
Guntershausen,8.9170321041,47.47412135575,TRAIN
Gutenburg,7.79329129549,47.18179092673,TRAIN
Gänsbrunnen,7.46491573111,47.26565247513,TRAIN
Göschenen,8.58880822548,46.66581493943,TRAIN
Gübsensee,9.31674999535,47.39789999369,TRAIN
Gümligen,7.50550479629,46.93432191879,TRAIN
Gümmenen,7.23440939756,46.94218219729,TRAIN
Güttingen,9.29224305111,47.60875297248,TRAIN
Hagneck,7.18807000415,47.0582800006,TRAIN
Haldenstein,9.53308566007,46.87695956405,TRAIN
Hallwil,8.17594945533,47.32863875662,TRAIN
Hard-Mumenthal,7.77487999964,47.2338099952,TRAIN
Hasle LU,8.04698175204,46.97815166318,TRAIN
Hasle-Rüegsau,7.65532241986,47.01626278663,TRAIN
Hauptwil,9.2515915338,47.47686659343,TRAIN
Hauteville,6.86088999656,46.46625999502,TRAIN
Hebrig,9.46482871526,47.36214953018,TRAIN
Hedingen,8.44596555338,47.29878522812,TRAIN
Heerbrugg,9.6272488282,47.41039250658,TRAIN
Heiden,9.53648870616,47.44599774492,TRAIN
Heimberg,7.60613070754,46.79087368289,TRAIN
Hemishofen,8.83312913996,47.67799437376,TRAIN
Hendschiken,8.20738869937,47.38943108161,TRAIN
Henggart,8.68507523533,47.56425724372,TRAIN
Henniez,6.87010587847,46.73500140626,TRAIN
Herblingen,8.66428877792,47.71721015582,TRAIN
Herbriggen,7.79163490263,46.13214787821,TRAIN
Hergiswil Matt,8.31259294563,46.99407613638,TRAIN
Hergiswil NW,8.31018280227,46.98261792835,TRAIN
Herisau,9.27681223562,47.39016520866,TRAIN
Herisau Wilen,9.27925620557,47.37567821809,TRAIN
Herrliberg-Feldmeilen,8.61273342225,47.28182660108,TRAIN
Herzogenbuchsee,7.70095826853,47.18808612826,TRAIN
Hettlingen,8.69483415306,47.54544144647,TRAIN
Hindelbank,7.54541060076,47.04956376076,TRAIN
Hinteregg,8.68433999934,47.30572999899,TRAIN
Hinwil,8.83971989441,47.30005695036,TRAIN
Hirschberg,9.42285686815,47.33138255034,TRAIN
Hirschlang,7.75518999637,47.41012999761,TRAIN
Hirschthal,8.05282289778,47.3198867289,TRAIN
Hitzkirch,8.25200102563,47.2226727348,TRAIN
Hochdorf,8.28869962431,47.16697518872,TRAIN
Hochdorf Schönau,8.29873363509,47.16456932342,TRAIN
Hohtenn,7.76408688742,46.32245880492,TRAIN
Holderbank AG,8.16662236906,47.42864252972,TRAIN
Holzhäusern,7.71040000047,47.25815999862,TRAIN
Horgen,8.59691699657,47.26148337461,TRAIN
Horgen Oberdorf,8.58981582093,47.2587498147,TRAIN
Horn,9.46338788334,47.49317998028,TRAIN
Horw,8.306992215,47.01748015687,TRAIN
Hospental,8.57096435385,46.62108226605,TRAIN
Hunzenschwil,8.12569323097,47.38828588616,TRAIN
Hurden,8.80074572761,47.21414634563,TRAIN
Huttwil,7.84260766282,47.1144900419,TRAIN
Huttwil Sportzentrum,7.82993750439,47.1109144894,TRAIN
Hägendorf,7.84381639645,47.33026780298,TRAIN
Häggenschwil-Winden,9.3587225775,47.50386331927,TRAIN
Häusernmoos,7.74968536766,47.07858187867,TRAIN
Hölstein,7.7711399953,47.42741999981,TRAIN
Hölstein Süd,7.76781000434,47.42296999651,TRAIN
Hölstein Weidbächli,7.76347999962,47.41882999714,TRAIN
Hünenberg Chämleten,8.44990853795,47.16915942018,TRAIN
Hünenberg Zythus,8.45009524706,47.17360756726,TRAIN
Hüntwangen-Wil,8.51284804974,47.58126889888,TRAIN
Hüswil,7.90586295259,47.12857430434,TRAIN
Hüttlingen-Mettendorf,8.97455500758,47.58234363611,TRAIN
Igis,9.56475999486,46.94982999674,TRAIN
Ilanz,9.20743999658,46.77534999747,TRAIN
Illnau,8.72272752143,47.40881918966,TRAIN
Im Holz,7.47479487845,47.23092079231,TRAIN
Immensee,8.46267203625,47.0916186591,TRAIN
Innertkirchen Grimseltor,8.22959307024,46.70557595485,TRAIN
Innertkirchen Kraftwerk (Bahn),8.23250916747,46.70226129105,TRAIN
Innertkirchen Unterwasser,8.22607936514,46.70809694291,TRAIN
Ins,7.09956100561,46.999831409,TRAIN
Ins Dorf,7.10680999772,47.00558000061,TRAIN
Interlaken Ost,7.86900000435,46.69049999619,TRAIN
Interlaken West,7.8514531376,46.68262798036,TRAIN
Intragna,8.70227000635,46.17765999614,TRAIN
Ipsach,7.23547999392,47.11736999967,TRAIN
Ipsach Herdi,7.22893000113,47.11237000119,TRAIN
Islikon,8.84619703019,47.54783491707,TRAIN
Itingen,7.78722597967,47.46727871778,TRAIN
Ittigen bei Bern,7.48413000646,46.97330999908,TRAIN
Jakobsbad,9.32817511877,47.32007866225,TRAIN
Jakobstal,8.94408984731,47.50828752203,TRAIN
Jegenstorf,7.50777999617,47.04760999399,TRAIN
Jenaz,9.71831999439,46.92975000249,TRAIN
Jona,8.83461805252,47.23097664151,TRAIN
Jor,6.9651200062,46.45467000155,TRAIN
Jouxtens-Mézery,6.60168999727,46.54833999864,TRAIN
Kaiseraugst,7.72413554243,47.53849572666,TRAIN
Kaiserstuhl AG,8.41916248796,47.56644670041,TRAIN
Kaiserstuhl OW,8.17552469217,46.81436654592,TRAIN
Kallnach,7.23519647573,47.0255233907,TRAIN
Kalpetran,7.83696109226,46.21406890043,TRAIN
Kaltbrunn,9.02243102403,47.21798320842,TRAIN
Kaltenherberg,7.79959000261,47.23717999742,TRAIN
Kandersteg,7.6714125588,46.49539665054,TRAIN
Kandersteg Autoverlad,7.67021878097,46.49458196273,TRAIN
Kaufdorf,7.50185670291,46.83788683246,TRAIN
Kehlhof,9.16974849674,47.5722560325,TRAIN
Kehrsatz,7.47236023762,46.90882299248,TRAIN
Kehrsatz Nord,7.46610906448,46.91583636834,TRAIN
Kempraten,8.81431096018,47.23839772828,TRAIN
Kempten,8.8047206925,47.33204311533,TRAIN
Kemptthal,8.70558624821,47.45283885428,TRAIN
Kerzers,7.19281016807,46.97507896331,TRAIN
Kerzers Papiliorama,7.199281448,46.989773736,TRAIN
Kesswil,9.31742725076,47.59549777964,TRAIN
Kiesen,7.5755012849,46.81894382308,TRAIN
Kilchberg ZH,8.54801640459,47.32443156962,TRAIN
Killwangen-Spreitenbach,8.3542140006,47.43332885837,TRAIN
Kirchberg-Alchenflüh,7.58106589855,47.08290098077,TRAIN
Kleindietwil,7.79097469134,47.14630791799,TRAIN
Klingnau,8.25029485286,47.58155722168,TRAIN
Klosters Dorf,9.87533000513,46.88346999893,TRAIN
Klosters Platz,9.88093999484,46.86921000072,TRAIN
Klosters Selfranga,9.88424999733,46.85578999675,TRAIN
Kloten,8.58380969746,47.44860728557,TRAIN
Kloten Balsberg,8.57071849285,47.44229037023,TRAIN
Klus,7.69379293637,47.3042635506,TRAIN
Knonau,8.46673119008,47.22026434551,TRAIN
Koblenz,8.22704969738,47.60033829869,TRAIN
Koblenz Dorf,8.24016389696,47.60938608467,TRAIN
Kollbrunn,8.77401693565,47.45832420329,TRAIN
Konolfingen,7.6213670273,46.88070241891,TRAIN
Kradolf,9.20157506049,47.52472243741,TRAIN
Kreuzlingen,9.16908041834,47.65255276654,TRAIN
Kreuzlingen Bernrain,9.16320412695,47.64211449785,TRAIN
Kreuzlingen Hafen,9.18198226764,47.64916395657,TRAIN
Kreuzstrasse,9.5052375488,47.36562343706,TRAIN
Kriens Mattenhof,8.30233732059,47.0265755425,TRAIN
Krummenau,9.1681546902,47.24883505755,TRAIN
Kurzrickenbach Seepark,9.19635937071,47.64308083611,TRAIN
Kölliken,8.02646054449,47.33730018641,TRAIN
Kölliken Oberdorf,8.01909057757,47.32468319937,TRAIN
Köniz,7.4149120576,46.92460655557,TRAIN
Küblis,9.77183999848,46.91427999793,TRAIN
Küngoldingen,7.94179667102,47.30214150681,TRAIN
Küsnacht Goldbach,8.57596418686,47.32685670592,TRAIN
Küsnacht ZH,8.58063781685,47.31915662746,TRAIN
Küssnacht am Rigi,8.43351745732,47.08359415522,TRAIN
L'Asse,6.21174999488,46.401819999,TRAIN
L'Isle,6.41118000413,46.6172699941,TRAIN
La Brinaz,6.62021608837,46.79444902594,TRAIN
La Chaudanne-Les Moulins,7.09673469953,46.46605207107,TRAIN
La Chaux-d'Abel,6.89877392115,47.15280804531,TRAIN
La Chaux-de-Fonds,6.82598272105,47.09837435548,TRAIN
La Chaux-de-Fonds Les Forges,6.81278026047,47.0913353232,TRAIN
La Chaux-de-Fonds Orée-du-Bois,6.84202774736,47.09299849475,TRAIN
La Chaux-de-Fonds-Est,6.83695186329,47.10340033158,TRAIN
La Chaux-de-Fonds-Grenier,6.83368279478,47.09975182017,TRAIN
La Chaux-des-Breuleux,7.0254184099,47.2204948381,TRAIN
La Chiésaz,6.88213000031,46.46950999821,TRAIN
La Chèvrerie-Monterêt,6.18350999736,46.44847999763,TRAIN
La Cibourg,6.88366399811,47.12212599581,TRAIN
La Clairière,7.06799999698,46.28834000047,TRAIN
La Combe,7.09951145454,47.2843294826,TRAIN
La Conversion,6.67832359677,46.51308449749,TRAIN
La Corbatière,6.83491925403,47.0695517812,TRAIN
La Cour,6.88667999557,46.19423999751,TRAIN
La Cure,6.07357000523,46.46514999705,TRAIN
La Douay,7.1487384093,46.05249795648,TRAIN
La Faverge,7.14712000292,46.35492999401,TRAIN
La Ferrière,6.89405776591,47.14269676821,TRAIN
La Givrine,6.11143999975,46.45459999366,TRAIN
La Gottaz,6.48445999976,46.50654999458,TRAIN
La Heutte,7.22539578099,47.1894918077,TRAIN
La Large-Journée,6.8965550824,47.16128048613,TRAIN
La Médettaz,7.00783909249,46.10883370268,TRAIN
La Neuveville,7.09523241202,47.06283278734,TRAIN
La Plaine,5.99999277974,46.17866538711,TRAIN
La Presta Mines d'asphalte,6.6543614223,46.93109706127,TRAIN
La Punt Chamues-ch,9.92332999805,46.57867000127,TRAIN
La Roulaz,7.00148000014,46.33131999731,TRAIN
La Ruaz,7.00771999899,46.25307999606,TRAIN
La Sagne,6.80208107226,47.03988674628,TRAIN
La Sagne-Eglise,6.81852014854,47.05089739404,TRAIN
La Sarraz,6.51736100453,46.65878497158,TRAIN
La Tine,7.04657000131,46.46716999525,TRAIN
La Tour-de-Peilz,6.85953267344,46.45545289156,TRAIN
La Tour-de-Trême,7.06424000647,46.60853000021,TRAIN
La Tour-de-Trême Parqueterie,7.07098999583,46.6045400006,TRAIN
La Tour-de-Trême Ronclina,7.06143999969,46.60561999721,TRAIN
La Verrerie,6.92488000651,46.5875199956,TRAIN
La Vuarpillière,6.21725000203,46.39891999377,TRAIN
Lachen SZ,8.85271518942,47.19006843185,TRAIN
Lalden,7.90959226355,46.30107286663,TRAIN
Lally,6.91402999521,46.47920999587,TRAIN
Lamone-Cadempino,8.9321250232,46.03971861507,TRAIN
Lancy-Bachet,6.12936213667,46.17433286791,TRAIN
Lancy-Pont-Rouge,6.12494699563,46.18594529978,TRAIN
Landquart,9.55404469208,46.96744042836,TRAIN
Landquart Ried,9.56086999745,46.95719999741,TRAIN
Landschlacht,9.24694872402,47.62889135808,TRAIN
Langendorf,7.51358543186,47.21786149795,TRAIN
Langenthal,7.78471513555,47.21730287149,TRAIN
Langenthal Gaswerk,7.7821799997,47.22480000137,TRAIN
Langenthal Industrie Nord,7.78647123805,47.22855696117,TRAIN
Langenthal Süd,7.78019223143,47.2053380786,TRAIN
Langnau i.E.,7.78419743448,46.93924227872,TRAIN
Langnau-Gattikon,8.54383396105,47.28730650811,TRAIN
Langwies GR,9.70713999387,46.81932999896,TRAIN
Langwies ZH,8.69438999665,47.29605000202,TRAIN
Langwiesen,8.66232019933,47.68345097023,TRAIN
Lanzenhäusern,7.34706898115,46.84193113527,TRAIN
Lattigen bei Spiez,7.65026894498,46.69114124417,TRAIN
Lattrigen,7.21443046539,47.09695055603,TRAIN
Laufen,7.50263613094,47.41934648352,TRAIN
Laufenburg,8.06129613291,47.55976842294,TRAIN
Laupen BE,7.24201523966,46.90129246337,TRAIN
Lausanne,6.6290923032,46.51679183546,TRAIN
Lausanne-Chauderon,6.6260599947,46.52322999919,TRAIN
Lausanne-Flon,6.63033999676,46.52079999393,TRAIN
Lausen,7.75976281399,47.47034467249,TRAIN
Lauterbrunnen,7.90809000214,46.59842999974,TRAIN
Lavin,10.11097000072,46.76956999734,TRAIN
Lavorgo,8.83974741803,46.44090172513,TRAIN
Lax,8.11714779692,46.38700875138,TRAIN
Le Boéchet,6.92211199482,47.19424699475,TRAIN
Le Brassus,6.21394488318,46.58554394143,TRAIN
Le Bémont JU,7.01408167102,47.26322848007,TRAIN
Le Châble VS,7.21486016547,46.07934236309,TRAIN
Le Châtelard VS,6.95802138156,46.06028906704,TRAIN
Le Châtelard-Frontière,6.94987904428,46.05325532519,TRAIN
Le Creux-des-Biches,6.94066200359,47.20346400033,TRAIN
Le Crêt-du-Locle,6.78458129083,47.07723272268,TRAIN
Le Day,6.39902378652,46.72003152823,TRAIN
Le Landeron,7.06633533378,47.05663638587,TRAIN
Le Lieu,6.2834072012,46.64689995822,TRAIN
Le Locle,6.74615327632,47.05786104193,TRAIN
Le Locle Le Chalet,6.73883786796,47.05583786201,TRAIN
Le Locle-Col-des-Roches,6.72607086935,47.04988555625,TRAIN
Le Lussex,6.60091000005,46.55687999937,TRAIN
Le Manège,6.43217000067,46.55911999928,TRAIN
Le Marais,6.46259000093,46.52746999621,TRAIN
Le Muids,6.21542999395,46.45429999374,TRAIN
Le Noirmont,6.95647271185,47.22325859471,TRAIN
Le Pied-d'Or,7.05622164099,47.22210552172,TRAIN
Le Pont,6.32471989242,46.6686674916,TRAIN
Le Prese,10.07820130734,46.2911442904,TRAIN
Le Pâquier-Montbarry,7.05968999782,46.5946800024,TRAIN
Le Reymond,6.84407240513,47.08707794729,TRAIN
Le Rocheray,6.25026365958,46.62445724421,TRAIN
Le Sentier-L'Orient,6.23142655342,46.60579116904,TRAIN
Le Solliat-La Golisse,6.23902295172,46.61440647573,TRAIN
Le Stand,6.74525325973,47.00501333769,TRAIN
Le Séchey,6.30601199608,46.65847612898,TRAIN
Le Sépey,7.05279000022,46.36124000015,TRAIN
Le Trétien,6.99772622088,46.10231762806,TRAIN
Leimbach AG,8.16786689589,47.27271323222,TRAIN
Leissigen,7.77501587032,46.65510560753,TRAIN
Lengnau BE,7.36655367635,47.17943142326,TRAIN
Lengwil,9.19028316548,47.62559776429,TRAIN
Lenk im Simmental,7.44351999363,46.45857999928,TRAIN
Lenzburg,8.17039288935,47.39119975544,TRAIN
Les Arnoux,6.99678000255,46.29130999872,TRAIN
Les Avants,6.94332000102,46.45380999651,TRAIN
Les Aviolats,7.11316000512,46.35297000083,TRAIN
Les Bois,6.90618499515,47.17690199352,TRAIN
Les Bovets,7.14163999875,46.35546000025,TRAIN
Les Brenets,6.70738999802,47.06720999675,TRAIN
Les Breuleux,7.00554767582,47.21070156074,TRAIN
Les Breuleux-Eglise,7.00242153863,47.21300817767,TRAIN
Les Cases,6.99771000643,46.45592000107,TRAIN
Les Charbonnières,6.31704477281,46.66429453984,TRAIN
Les Chevalleyres,6.89811999602,46.47559000215,TRAIN
Les Coeudres,6.78015812884,47.02285100168,TRAIN
Les Coeudres-Est,6.78953104382,47.02879662064,TRAIN
Les Combes,7.17182999571,46.47747000067,TRAIN
Les Deurres,6.89914842881,46.98552471175,TRAIN
Les Diablerets,7.15502000539,46.35115999853,TRAIN
Les Echenards,7.08506000544,46.3553499965,TRAIN
Les Emibois,6.98485049167,47.23189669296,TRAIN
Les Esserts-de-Rive,6.26036835372,46.63198425636,TRAIN
Les Evouettes,6.87947022056,46.36286697325,TRAIN
Les Fontanelles,7.04545000154,46.34312999823,TRAIN
Les Frêtes,6.72578795785,47.05857958938,TRAIN
Les Fumeaux,7.06460813618,46.11008035108,TRAIN
Les Geneveys-sur-Coffrane,6.85321763217,47.01509638874,TRAIN
Les Granges-Gérignoz,7.15495037098,46.47416521952,TRAIN
Les Hauts-Geneveys,6.87467312928,47.0471765631,TRAIN
Les Marches,7.09126999387,46.60296999883,TRAIN
Les Marécottes,7.01169182583,46.11231172628,TRAIN
Les Neys,6.9247799983,46.23602000041,TRAIN
Les Nicolets,7.11953999971,46.35446000093,TRAIN
Les Planches (Aigle),7.05526999728,46.35534000044,TRAIN
Les Plantaz,6.22903000105,46.39115999398,TRAIN
Les Pléiades,6.9099399964,46.48335999418,TRAIN
Les Ponts-de-Martel,6.73527168184,46.99907835012,TRAIN
Les Posses,7.05089000334,46.27116999959,TRAIN
Les Pralies,6.12687000389,46.4511800007,TRAIN
Les Reussilles,7.08313516691,47.22433843398,TRAIN
Les Ripes,6.60806000514,46.59218999686,TRAIN
Les Salines,7.02763999582,46.25483999901,TRAIN
Les Sciernes,7.03421999494,46.49145999964,TRAIN
Les Tuileries,6.14733745893,46.24994634594,TRAIN
Lessoc,7.052550004,46.50738000195,TRAIN
Leuggelbach,9.04694433718,46.97574286248,TRAIN
Leuk,7.64493650277,46.31157951165,TRAIN
Leysin-Feydey,7.00836000611,46.34444000233,TRAIN
Leysin-Grand-Hôtel,7.0064299966,46.34554999784,TRAIN
Leysin-Village,7.00604999941,46.33926000111,TRAIN
Li Curt,10.06319999514,46.31119000146,TRAIN
Lichtensteig,9.08318877166,47.31969658644,TRAIN
Liebefeld,7.41898786959,46.93001116122,TRAIN
Liestal,7.7313674807,47.48446117213,TRAIN
Liestal Gräubern,7.74471999976,47.47641000043,TRAIN
Ligerz,7.13515714975,47.08376886201,TRAIN
Lindenholz,7.79046925437,47.15456317678,TRAIN
Linthal,8.99779486958,46.92556359068,TRAIN
Linthal Braunwaldbahn,9.00264326243,46.92831074864,TRAIN
Litzirüti,9.7032699946,46.79794999369,TRAIN
Locarno,8.80136089926,46.17242018944,TRAIN
Locarno S. Antonio,8.78632297929,46.16881913364,TRAIN
Lohn-Lüterkofen,7.52695999344,47.16299000153,TRAIN
Lommiswil,7.46951830598,47.21856495542,TRAIN
Lonay-Préverenges,6.51954473665,46.52313562905,TRAIN
Lotzwil,7.78858905233,47.18949367618,TRAIN
Lucens,6.84215023311,46.70777137451,TRAIN
Luchsingen-Hätzingen,9.03902248684,46.96507069224,TRAIN
Lugano,8.94699530851,46.00550054991,TRAIN
Lugano FLP,8.94760000626,46.0044900023,TRAIN
Lungern,8.16356472878,46.78635283222,TRAIN
Lupfig,8.2149898571,47.445184188,TRAIN
Lustmühle,9.35915115543,47.4003360406,TRAIN
Luterbach-Attisholz,7.58352345957,47.21714919274,TRAIN
Lutry,6.69060943656,46.50378676836,TRAIN
Luzern,8.31018320694,47.05017782809,TRAIN
Luzern Allmend/Messe,8.30323743966,47.0350681799,TRAIN
Luzern Littau,8.25711396709,47.05306432009,TRAIN
Luzern Verkehrshaus,8.33729732768,47.05393231647,TRAIN
Lyss,7.30630154849,47.07632350393,TRAIN
Lyss Grien,7.29650350222,47.07268456551,TRAIN
Lyssach,7.58132358183,47.06376091545,TRAIN
Lädeli,7.60903167052,46.78161364378,TRAIN
Läufelfingen,7.85623157727,47.39213289164,TRAIN
Léchelles,7.01162700494,46.82845973329,TRAIN
Lüdem,8.90244616768,47.5418817973,TRAIN
Lüen-Castiel,9.61334000084,46.83170999558,TRAIN
Lüscherz,7.17735000486,47.04802999769,TRAIN
Lütisburg,9.07110049465,47.38482629654,TRAIN
Lütschental,7.94898999822,46.63709999431,TRAIN
Lützelflüh-Goldbach,7.68227424956,47.00502149055,TRAIN
Madiswil,7.79579323113,47.16704915354,TRAIN
Madulain,9.93834999422,46.58707999842,TRAIN
Magadino-Vira,8.85018904333,46.14531571778,TRAIN
Magliaso,8.88411999657,45.98163999782,TRAIN
Magliaso Paese,8.89058000477,45.9834099984,TRAIN
Maiacher,8.63107000145,47.32816999475,TRAIN
Maienfeld,9.52921608969,47.00384055331,TRAIN
Malans GR,9.57372000014,46.97764999695,TRAIN
Malleray-Bévilard,7.2759462665,47.23871419185,TRAIN
Malters,8.18197195178,47.03858422128,TRAIN
Mammern,8.91400063279,47.64416020054,TRAIN
Mannenbach-Salenstein,9.05280407791,47.6736494796,TRAIN
Marin-Epagnier,7.01059479053,47.00910688854,TRAIN
Maroggia-Melano,8.97393980179,45.93243507652,TRAIN
Marthalen,8.65606285065,47.63137974671,TRAIN
Martigny,7.07912412849,46.10583120717,TRAIN
Martigny-Bourg,7.06973576311,46.0930399272,TRAIN
Martigny-Croix,7.05850036228,46.08670396384,TRAIN
Martigny-Expo,7.07556721153,46.09728932358,TRAIN
Massongex,6.98566054246,46.24120667772,TRAIN
Matran,7.09632859383,46.78893839521,TRAIN
Matten b. Interlaken,7.87286037877,46.67413729034,TRAIN
Matten i.S.,7.42163999847,46.49370999571,TRAIN
Matzingen,8.9327574406,47.52047441267,TRAIN
Mauraz,6.42971999911,46.58491999533,TRAIN
Meggen,8.38306144388,47.0501477958,TRAIN
Meggen Zentrum,8.37439305684,47.04519444665,TRAIN
Meilen,8.64431191101,47.26981115115,TRAIN
Meiringen,8.18425121495,46.72733215373,TRAIN
Meiringen Alpbach,8.19001455159,46.72311132982,TRAIN
Melide,8.94835919512,45.95571350204,TRAIN
Mellikon,8.35251071538,47.56848468008,TRAIN
Mellingen Heitersberg,8.27636325121,47.42807508777,TRAIN
Mels,9.4177582723,47.05374625631,TRAIN
Mendrisio,8.97861091962,45.86910860803,TRAIN
Mendrisio S. Martino,8.98309272048,45.87722019928,TRAIN
Menziken,8.18931877764,47.24092221719,TRAIN
Menznau,8.04088738522,47.08342723666,TRAIN
Merlischachen,8.40905814694,47.06765998438,TRAIN
Mettmenstetten,8.45738217923,47.24407106505,TRAIN
Meyrin,6.07690079901,46.22233545184,TRAIN
Mezzovico,8.92859030457,46.09427595995,TRAIN
Mies,6.16765465077,46.29848883328,TRAIN
Minusio,8.81956634223,46.17400592476,TRAIN
Miralago,10.09954999349,46.2731199936,TRAIN
Mitlödi,9.08121194009,47.01013161304,TRAIN
Mittelhäusern,7.36772084355,46.87640211375,TRAIN
Mittelmuhen,8.05431455999,47.33453095453,TRAIN
Mogelsberg,9.1420293335,47.36372793067,TRAIN
Mols,9.27681657365,47.11299067781,TRAIN
Montbovon,7.04214049001,46.48542610355,TRAIN
Monthey,6.95522666101,46.25565645124,TRAIN
Monthey-En Place,6.94590847349,46.25941127578,TRAIN
Monthey-Hôpital,6.94074999848,46.25187999369,TRAIN
Monthey-Ville,6.94749999941,46.25409999727,TRAIN
Montreux,6.91044012131,46.43588434112,TRAIN
Montreux-Collège,6.91270999963,46.43609999704,TRAIN
Montricher,6.39305000296,46.59632999465,TRAIN
Montétan,6.61317999605,46.53034000105,TRAIN
Moos,7.40102637084,46.90998593902,TRAIN
Moosseedorf,7.48484999391,47.01614000096,TRAIN
Moreillon,6.78564542808,46.50839811665,TRAIN
Morges,6.49396950064,46.51110119787,TRAIN
